x,y,z,time,label
7.546023438,-1.608796875,-4.941304688,1675381150,0
8.043984375,-1.417273437,-4.979609375,1675381150,0
8.350421875,-0.957617188,-4.941304688,1675381150,0
8.656859375,-0.727789063,-5.017914062,1675381150,0
8.771773437,-0.497960938,-4.864695312,1675381150,0
8.8866875,-0.344742187,-4.979609375,1675381150,0
8.810078125,-0.229828125,-5.171132813,1675381150,0
8.656859375,-0.076609375,-5.286046875,1675381150,0
8.541945313,0.114914063,-5.515875,1675381150,0
8.350421875,0.3064375,-5.66909375,1675381150,0
8.235507813,0.497960938,-5.898921875,1675381150,0
8.312117188,0.727789063,-5.8223125,1675381150,0
8.235507813,1.07253125,-5.937226562,1675381150,0
8.158898438,1.149140625,-6.013835938,1675381150,0
8.12059375,1.570492188,-6.052140625,1675381150,0
8.082289063,2.068453125,-6.243664063,1675381150,0
7.852460937,2.336585938,-5.937226562,1675381150,0
7.392804687,3.485726563,-5.171132813,1675381150,0
7.277890625,4.328429688,-4.711476563,1675381150,0
7.3545,4.558257813,-4.328429688,1675381150,0
7.584328125,4.788085938,-4.328429688,1675381150,0
7.775851563,4.941304688,-4.290125,1675381150,0
8.197203125,4.941304688,-4.328429688,1675381150,0
8.810078125,4.979609375,-4.366734375,1675381150,0
9.422953125,5.132828125,-4.711476563,1675381150,0
10.03582812,5.017914062,-4.941304688,1675381150,0
10.38057031,4.941304688,-5.094523438,1675381150,0
10.99344531,4.826390625,-5.592484375,1675381150,0
10.76361719,4.826390625,-5.707398437,1675381150,0
11.22327344,4.74978125,-5.707398437,1675381150,0
11.45310156,4.5965625,-5.554179688,1675381150,0
11.9510625,4.481648438,-5.937226562,1675381150,0
12.18089062,4.251820313,-6.358578125,1675381150,0
12.21919531,4.13690625,-6.856539063,1675381150,0
12.48732813,4.021992188,-7.277890625,1675381150,0
12.79376563,3.792164063,-7.699242187,1675381150,0
13.02359375,3.638945313,-7.852460937,1675381150,0
13.1768125,3.600640625,-8.197203125,1675381150,0
13.44494531,3.255898437,-8.656859375,1675381150,0
13.13850781,3.140984375,-9.461257813,1675381150,0
13.21511719,2.987765625,-9.461257813,1675381150,0
13.13850781,2.949460938,-9.461257813,1675381150,0
12.98528906,2.987765625,-9.691085938,1675381150,0
12.870375,3.140984375,-9.576171875,1675381150,0
12.29580469,3.3708125,-9.384648438,1675381150,0
12.10428125,3.600640625,-9.154820313,1675381150,0
12.02767188,3.868773438,-9.269734375,1675381150,0
11.98936719,4.405039062,-9.154820313,1675381150,0
11.87445313,4.673171875,-8.848382812,1675381150,0
11.52971094,4.979609375,-8.73346875,1675381150,0
11.41479688,5.132828125,-8.158898438,1675381150,0
11.10835938,5.286046875,-8.005679687,1675381150,0
10.57209375,5.439265625,-7.775851563,1675381150,0
10.1124375,5.592484375,-7.431109375,1675381150,0
9.308039063,5.898921875,-7.239585937,1675381150,0
8.924992188,6.090445312,-6.971453125,1675381150,0
8.12059375,6.167054687,-6.741625,1675381150,0
7.699242187,6.205359375,-6.396882813,1675381150,0
7.392804687,6.243664063,-6.320273437,1675381150,0
7.239585937,6.090445312,-6.320273437,1675381150,0
6.933148437,5.8223125,-6.243664063,1675381150,0
6.243664063,5.439265625,-5.8223125,1675381150,0
5.937226562,5.439265625,-6.320273437,1675381150,0
5.937226562,5.439265625,-5.860617188,1675381150,0
5.286046875,5.477570312,-5.860617188,1675381150,0
5.324351563,5.36265625,-5.8223125,1675381150,0
5.171132813,5.36265625,-6.320273437,1675381150,0
5.171132813,5.2094375,-6.511796875,1675381150,0
5.400960938,4.979609375,-6.741625,1675381150,0
5.898921875,4.711476563,-6.741625,1675381150,0
6.205359375,4.5965625,-6.89484375,1675381150,0
6.550101562,4.44334375,-7.0480625,1675381150,0
7.162976562,4.251820313,-7.124671875,1675381150,0
7.0480625,4.251820313,-7.124671875,1675381150,0
7.124671875,4.290125,-6.818234375,1675381150,0
7.3545,4.328429688,-6.511796875,1675381150,0
7.699242187,4.328429688,-6.626710938,1675381150,0
7.890765625,4.44334375,-6.4351875,1675381150,0
7.967375,4.481648438,-6.511796875,1675381150,0
8.158898438,4.5965625,-6.511796875,1675381150,0
8.197203125,4.558257813,-6.12875,1675381150,0
8.541945313,4.711476563,-5.66909375,1675381150,0
8.695164063,4.74978125,-5.286046875,1675381150,0
8.695164063,4.634867187,-5.017914062,1675381150,0
8.695164063,4.634867187,-5.171132813,1675381150,0
8.8866875,4.634867187,-4.558257813,1675381150,0
8.924992188,4.5965625,-4.5965625,1675381150,0
9.193125,4.673171875,-4.5965625,1675381150,0
9.34634375,4.711476563,-4.328429688,1675381150,0
9.729390625,4.903,-3.753859375,1675381150,0
10.15074219,5.05621875,-3.9836875,1675381150,0
10.34226563,5.094523438,-4.13690625,1675381150,0
10.61039844,5.324351563,-3.447421875,1675381150,0
11.07005469,5.400960938,-3.485726563,1675381150,0
11.03175,5.324351563,-3.753859375,1675381150,0
11.22327344,5.247742187,-3.21759375,1675381150,0
11.26157813,5.132828125,-2.987765625,1675381150,0
11.37649219,5.132828125,-2.60471875,1675381150,0
11.29988281,5.247742187,-2.221671875,1675381150,0
11.29988281,5.324351563,-1.838625,1675381150,0
11.10835938,5.515875,-1.5321875,1675381150,0
10.87853125,5.554179688,-1.22575,1675381150,0
9.920914063,6.473492188,-0.344742187,1675381150,0
9.154820313,10.03582812,0.689484375,1675381150,0
10.68700781,15.74322656,3.907078125,1675381150,0
11.79784375,20.76114063,8.8866875,1675381150,0
15.36017969,37.65350781,6.550101562,1675381150,0
22.52315625,57.9166875,15.36017969,1675381150,0
23.17433594,68.029125,17.84998438,1675381150,1
4.098601563,71.43824219,10.30396094,1675381150,0
-3.064375,48.87678125,-4.634867187,1675381150,0
-3.409117188,10.03582812,8.924992188,1675381150,0
-1.838625,10.03582812,8.924992188,1675381150,0
-1.838625,-18.999125,22.44654688,1675381150,0
-4.673171875,-48.57034375,22.86789844,1675381150,0
-6.665015625,-61.93867969,-27.61767969,1675381150,0
-3.753859375,-64.46678906,-29.99257031,1675381150,0
-0.497960938,-62.66646875,-29.80104688,1675381150,0
0.76609375,-56.34619531,-20.33978906,1675381150,0
5.784007813,-47.65103125,-9.4995625,1675381150,0
8.158898438,-35.08709375,-4.098601563,1675381150,0
8.158898438,-22.94450781,-6.4351875,1675381150,0
7.967375,-22.94450781,-5.8223125,1675381150,0
5.515875,-14.86221875,-6.052140625,1675381150,0
2.796242188,-10.95514063,-3.255898437,1675381150,0
-0.76609375,-10.03582812,0.536265625,1675381150,0
-6.818234375,-8.8866875,4.405039062,1675381150,0
-12.94698438,-11.29988281,5.707398437,1675381150,0
-19.22895313,-12.52563281,3.485726563,1675381150,0
-24.40008594,-13.59816406,-0.344742187,1675381150,0
-25.74075,-14.67069531,-5.66909375,1675381150,0
-25.74075,-16.50932031,-8.924992188,1675381150,0
-21.25910156,-16.20288281,-8.924992188,1675381150,0
-16.43271094,-17.31371875,-10.22735156,1675381150,0
-10.87853125,-17.54354687,-11.14666406,1675381150,0
-5.630789063,-16.43271094,-12.18089062,1675381150,0
-0.689484375,-14.78560937,-12.90867969,1675381150,0
3.945382813,-13.40664063,-13.36833594,1675381150,0
8.235507813,-12.41071875,-13.52155469,1675381150,0
11.37649219,-12.48732813,-12.37241406,1675381150,0
13.71307813,-13.10020312,-9.767695313,1675381150,0
14.82391406,-13.59816406,-7.0480625,1675381150,0
14.67069531,-13.63646875,-4.74978125,1675381150,0
14.67069531,-14.096125,-4.673171875,1675381150,0
14.17273438,-14.709,-6.013835938,1675381150,0
14.17273438,-15.85814063,-7.392804687,1675381150,0
14.17273438,-17.69676562,-7.890765625,1675381150,0
15.70492187,-19.42047656,-9.001601563,1675381150,0
16.93067187,-21.02927344,-9.997523438,1675381150,0
18.46285938,-22.17841406,-12.10428125,1675381150,0
19.80352344,-23.02111719,-13.13850781,1675381150,0
20.79944531,-23.5956875,-14.47917188,1675381150,0
21.48892969,-23.86382031,-14.97713281,1675381150,0
20.87605469,-23.55738281,-15.05374219,1675381150,0
20.91435938,-23.55738281,-14.59408594,1675381150,0
18.46285938,-22.0635,-14.59408594,1675381150,0
15.05374219,-20.45470313,-13.21511719,1675381150,0
12.5639375,-18.30964063,-12.71715625,1675381150,0
10.18904688,-15.89644531,-12.10428125,1675381150,0
8.005679687,-13.75138281,-11.14666406,1675381150,0
6.665015625,-11.83614844,-9.806,1675381150,0
5.630789063,-9.844304688,-8.58025,1675381150,0
4.13690625,-7.775851563,-6.856539063,1675381150,0
2.643023438,-5.171132813,-5.2094375,1675381150,0
0.995921875,-2.681328125,-4.44334375,1675381150,0
-0.45965625,-0.536265625,-3.409117188,1675381150,0
-2.030148438,2.183367188,-2.987765625,1675381150,0
-5.515875,2.374890625,-3.21759375,1675381150,0
-5.36265625,2.872851563,-2.834546875,1675381150,0
-4.788085938,2.872851563,-2.528109375,1675381150,0
-3.792164063,4.405039062,-1.68540625,1675381150,0
-2.7579375,4.405039062,-1.68540625,1675381150,0
-1.800320312,5.745703125,-1.5321875,1675381150,0
-0.804398438,8.695164063,-0.536265625,1675381150,0
-0.15321875,9.767695313,-0.15321875,1675381150,0
0.229828125,9.576171875,-0.881007812,1675381150,0
0.804398438,7.6609375,-2.221671875,1675381150,0
1.5321875,6.358578125,-3.868773438,1675381150,0
2.259976563,5.745703125,-4.74978125,1675381150,0
3.294203125,5.439265625,-4.44334375,1675381150,0
3.294203125,4.788085938,-4.979609375,1675381150,0
4.060296875,4.788085938,-4.979609375,1675381150,0
4.519953125,4.060296875,-5.8223125,1675381150,0
4.634867187,3.332507813,-6.703320313,1675381150,0
4.519953125,2.29828125,-7.546023438,1675381150,0
3.638945313,1.264054687,-8.465335937,1675381151,0
2.7579375,0.229828125,-9.269734375,1675381151,0
1.876929688,-0.842703125,-9.576171875,1675381151,0
0.995921875,-1.5321875,-10.26565625,1675381151,0
0.995921875,-2.106757813,-10.57209375,1675381151,0
0.344742187,-2.106757813,-10.57209375,1675381151,0
-0.3064375,-2.528109375,-10.68700781,1675381151,0
-0.804398438,-2.872851563,-10.64870313,1675381151,0
-1.455578125,-3.179289063,-10.95514063,1675381151,0
-2.030148438,-3.485726563,-11.18496875,1675381151,0
-2.4515,-3.868773438,-11.56801563,1675381151,0
-2.60471875,-4.021992188,-11.37649219,1675381151,0
-2.413195313,-3.868773438,-11.29988281,1675381151,0
-1.915234375,-3.638945313,-11.52971094,1675381151,0
-1.915234375,-3.638945313,-11.29988281,1675381151,0
-1.647101562,-3.294203125,-10.68700781,1675381151,0
-1.340664063,-3.102679688,-10.95514063,1675381151,0
-1.07253125,-2.949460938,-11.07005469,1675381151,0
-0.651179688,-2.91115625,-10.68700781,1675381151,0
-0.229828125,-2.834546875,-10.26565625,1675381151,0
0.651179688,-2.489804688,-10.03582812,1675381151,0
1.187445313,-2.068453125,-10.03582812,1675381151,0
1.800320312,-1.762015625,-9.269734375,1675381151,0
2.106757813,-1.417273437,-8.695164063,1675381151,0
2.528109375,-1.034226563,-8.388726562,1675381151,0
2.681328125,-0.3064375,-7.737546875,1675381151,0
2.719632813,0.114914063,-7.6609375,1675381151,0
2.719632813,0.727789063,-7.277890625,1675381151,0
2.374890625,1.149140625,-6.971453125,1675381151,0
2.1450625,1.608796875,-6.741625,1675381151,0
2.068453125,2.259976563,-6.052140625,1675381151,0
1.876929688,2.834546875,-6.167054687,1675381151,0
1.723710938,3.3708125,-5.630789063,1675381151,0
1.723710938,3.9836875,-6.052140625,1675381151,0
1.762015625,3.868773438,-6.052140625,1675381151,0
1.876929688,4.405039062,-5.937226562,1675381151,0
1.608796875,4.788085938,-5.937226562,1675381151,0
1.876929688,5.132828125,-5.898921875,1675381151,0
2.183367188,5.247742187,-5.745703125,1675381151,0
2.60471875,5.247742187,-5.477570312,1675381151,0
2.949460938,5.171132813,-5.247742187,1675381151,0
3.562335938,4.903,-5.05621875,1675381151,0
4.175210937,4.405039062,-5.094523438,1675381151,0
4.175210937,4.405039062,-5.094523438,1675381151,0
4.44334375,3.67725,-4.634867187,1675381151,0
5.017914062,2.566414063,-4.481648438,1675381151,0
5.592484375,1.570492188,-4.903,1675381151,0
6.58840625,0.612875,-5.36265625,1675381151,0
7.584328125,-0.229828125,-5.97553125,1675381151,0
8.695164063,-1.22575,-6.396882813,1675381151,0
9.614476562,-1.838625,-7.0480625,1675381151,0
10.34226563,-2.106757813,-7.546023438,1675381151,0
10.91683594,-1.876929688,-7.6609375,1675381151,0
11.07005469,-1.417273437,-7.20128125,1675381151,0
10.95514063,-0.842703125,-6.779929687,1675381151,0
10.95514063,-0.842703125,-6.741625,1675381151,0
10.84022656,-0.45965625,-6.741625,1675381151,0
10.68700781,0,-6.818234375,1675381151,0
10.49548437,0.497960938,-6.550101562,1675381151,0
10.418875,0.881007812,-6.396882813,1675381151,0
10.38057031,1.302359375,-6.090445312,1675381151,0
10.49548437,1.723710938,-5.707398437,1675381151,0
10.45717969,2.106757813,-5.554179688,1675381151,0
10.61039844,2.566414063,-5.171132813,1675381151,0
10.99344531,2.987765625,-4.864695312,1675381151,0
11.37649219,3.332507813,-4.788085938,1675381151,0
11.56801563,3.638945313,-4.673171875,1675381151,0
11.79784375,3.792164063,-4.098601563,1675381151,0
12.33410938,3.907078125,-4.328429688,1675381151,0
12.67885156,3.907078125,-5.05621875,1675381151,0
13.25342188,3.52403125,-5.592484375,1675381151,0
14.44086719,3.3708125,-5.515875,1675381151,0
14.86221875,3.21759375,-5.937226562,1675381151,0
15.16865625,3.102679688,-5.937226562,1675381151,0
15.78153125,3.064375,-6.818234375,1675381151,0
15.36017969,3.064375,-6.818234375,1675381151,0
15.16865625,2.949460938,-7.086367188,1675381151,0
14.82391406,2.719632813,-7.431109375,1675381151,0
14.63239063,2.643023438,-8.082289063,1675381151,0
14.51747656,2.489804688,-8.42703125,1675381151,0
14.24934375,2.29828125,-8.771773437,1675381151,0
13.94290625,1.953539063,-9.154820313,1675381151,0
13.59816406,1.647101562,-9.729390625,1675381151,0
13.36833594,1.22575,-9.997523438,1675381151,0
12.870375,1.22575,-10.1124375,1675381151,0
12.870375,0.612875,-9.767695313,1675381151,0
12.52563281,0.881007812,-9.767695313,1675381151,0
12.14258594,0.612875,-9.95921875,1675381151,0
11.52971094,0.421351562,-9.844304688,1675381151,0
10.99344531,0.536265625,-9.920914063,1675381151,0
10.38057031,0.344742187,-9.4995625,1675381151,0
10.1124375,0.114914063,-9.576171875,1675381151,0
9.729390625,-0.038304688,-9.806,1675381151,0
9.537867188,-0.076609375,-9.882609375,1675381151,0
9.614476562,0.038304688,-9.614476562,1675381151,0
9.537867188,0.038304688,-9.308039063,1675381151,0
9.844304688,0.114914063,-8.73346875,1675381151,0
9.844304688,0.229828125,-8.388726562,1675381151,0
9.920914063,0.229828125,-8.312117188,1675381151,0
9.882609375,0.076609375,-8.312117188,1675381151,0
9.691085938,-0.076609375,-8.082289063,1675381151,0
9.844304688,-0.15321875,-8.043984375,1675381151,0
9.691085938,-0.191523437,-7.890765625,1675381151,0
9.537867188,-0.268132813,-7.852460937,1675381151,0
9.34634375,-0.536265625,-7.50771875,1675381151,0
9.001601563,-0.881007812,-7.124671875,1675381151,0
8.963296875,-1.187445313,-7.009757812,1675381151,0
8.388726562,-1.187445313,-6.396882813,1675381151,0
8.503640625,-1.723710938,-6.396882813,1675381151,0
8.541945313,-1.953539063,-6.28196875,1675381151,0
8.73346875,-2.29828125,-6.167054687,1675381151,0
9.116515625,-2.643023438,-6.052140625,1675381151,0
9.154820313,-2.834546875,-6.12875,1675381151,0
9.231429688,-3.715554688,-6.4351875,1675381151,0
9.461257813,-3.907078125,-6.550101562,1675381151,0
9.65278125,-4.175210937,-6.58840625,1675381151,0
9.882609375,-4.328429688,-6.473492188,1675381151,0
9.806,-4.251820313,-6.779929687,1675381151,0
9.806,-4.175210937,-6.703320313,1675381151,0
9.844304688,-4.175210937,-6.741625,1675381151,0
9.882609375,-4.098601563,-6.741625,1675381151,0
9.806,-3.868773438,-6.703320313,1675381151,0
9.882609375,-3.600640625,-6.779929687,1675381151,0
9.729390625,-3.21759375,-6.89484375,1675381151,0
9.537867188,-2.949460938,-6.665015625,1675381151,0
9.461257813,-2.528109375,-6.396882813,1675381151,0
9.422953125,-2.106757813,-6.052140625,1675381151,0
8.810078125,-1.723710938,-6.473492188,1675381151,0
9.001601563,-1.723710938,-6.205359375,1675381151,0
8.771773437,-1.22575,-6.205359375,1675381151,0
8.771773437,-0.9193125,-6.243664063,1675381151,0
8.541945313,-0.536265625,-6.243664063,1675381151,0
8.465335937,-0.15321875,-6.28196875,1675381151,0
8.197203125,0.114914063,-6.013835938,1675381151,0
8.082289063,0.268132813,-5.784007813,1675381151,0
7.81415625,0.651179688,-5.784007813,1675381151,0
7.852460937,0.842703125,-5.707398437,1675381151,0
7.622632812,0.995921875,-5.400960938,1675381151,0
7.699242187,1.22575,-5.247742187,1675381151,0
7.20128125,1.149140625,-5.630789063,1675381151,0
7.20128125,1.762015625,-5.745703125,1675381151,0
7.392804687,1.264054687,-5.745703125,1675381151,0
7.316195313,1.37896875,-5.477570312,1675381151,0
7.3545,1.417273437,-5.2094375,1675381151,0
7.277890625,1.264054687,-5.400960938,1675381151,0
7.469414062,0.995921875,-5.66909375,1675381151,0
7.890765625,0.76609375,-5.745703125,1675381151,0
8.12059375,0.497960938,-5.97553125,1675381151,0
8.350421875,0.344742187,-6.12875,1675381151,0
8.73346875,0.076609375,-6.396882813,1675381151,0
8.695164063,-0.076609375,-6.550101562,1675381151,0
8.963296875,-0.229828125,-6.511796875,1675381151,0
9.116515625,-0.421351562,-6.626710938,1675381151,0
9.231429688,-0.383046875,-6.358578125,1675381151,0
9.001601563,-0.421351562,-6.511796875,1675381151,0
9.03990625,-0.689484375,-6.58840625,1675381151,0
8.73346875,-0.804398438,-6.703320313,1675381151,0
8.503640625,-0.9193125,-6.320273437,1675381151,0
8.465335937,-1.187445313,-6.511796875,1675381151,0
8.235507813,-1.340664063,-6.28196875,1675381151,0
8.082289063,-1.340664063,-6.28196875,1675381151,0
7.890765625,-1.493882813,-6.013835938,1675381151,0
7.469414062,-1.647101562,-5.784007813,1675381151,0
7.392804687,-1.68540625,-6.12875,1675381151,0
7.316195313,-1.838625,-6.12875,1675381151,0
7.086367188,-1.876929688,-5.937226562,1675381151,0
6.550101562,-1.99184375,-6.090445312,1675381151,0
6.28196875,-1.876929688,-5.592484375,1675381151,0
5.66909375,-1.99184375,-4.979609375,1675381151,0
5.8223125,-1.99184375,-5.324351563,1675381151,0
5.36265625,-1.99184375,-4.711476563,1675381151,0
5.017914062,-2.030148438,-4.826390625,1675381151,0
4.979609375,-2.106757813,-5.2094375,1675381151,0
4.711476563,-2.068453125,-5.247742187,1675381151,0
4.673171875,-1.915234375,-5.171132813,1675381151,0
4.788085938,-1.800320312,-5.515875,1675381151,0
4.74978125,-1.608796875,-5.554179688,1675381151,0
4.864695312,-1.647101562,-5.439265625,1675381151,0
5.017914062,-1.493882813,-5.286046875,1675381151,0
5.247742187,-1.302359375,-5.247742187,1675381151,0
5.247742187,-1.149140625,-5.477570312,1675381151,0
5.592484375,-1.110835938,-5.324351563,1675381151,0
5.860617188,-1.07253125,-5.171132813,1675381151,0
6.473492188,-1.07253125,-5.400960938,1675381151,0
6.243664063,-1.07253125,-5.554179688,1675381151,0
6.473492188,-0.9193125,-5.554179688,1675381151,0
6.58840625,-1.034226563,-5.630789063,1675381151,0
6.89484375,-0.995921875,-5.745703125,1675381151,0
6.933148437,-0.995921875,-5.784007813,1675381151,0
7.0480625,-0.9193125,-6.167054687,1675381151,0
7.277890625,-0.9193125,-6.665015625,1675381151,0
7.546023438,-1.034226563,-6.473492188,1675381151,0
7.775851563,-1.034226563,-6.511796875,1675381151,0
8.158898438,-1.149140625,-6.856539063,1675381151,0
8.388726562,-1.493882813,-7.0480625,1675381151,0
8.350421875,-1.455578125,-7.20128125,1675381151,0
8.503640625,-1.570492188,-7.50771875,1675381151,0
8.771773437,-1.647101562,-7.431109375,1675381151,0
8.8866875,-1.608796875,-8.005679687,1675381151,0
8.695164063,-1.800320312,-8.197203125,1675381151,0
8.8866875,-1.800320312,-8.043984375,1675381151,0
8.695164063,-1.876929688,-8.12059375,1675381151,0
8.388726562,-1.876929688,-8.465335937,1675381151,0
8.388726562,-1.876929688,-8.12059375,1675381151,0
8.388726562,-1.953539063,-8.12059375,1675381151,0
7.622632812,-1.876929688,-7.699242187,1675381151,0
7.431109375,-1.953539063,-7.699242187,1675381151,0
7.124671875,-1.915234375,-7.622632812,1675381151,0
6.741625,-1.876929688,-7.3545,1675381151,0
6.58840625,-1.762015625,-7.20128125,1675381151,0
6.12875,-1.800320312,-6.779929687,1675381151,0
5.745703125,-1.723710938,-6.779929687,1675381151,0
5.66909375,-1.68540625,-5.937226562,1675381151,0
5.66909375,-1.647101562,-6.205359375,1675381151,0
5.2094375,-1.647101562,-5.592484375,1675381151,0
4.941304688,-1.608796875,-6.013835938,1675381151,0
4.788085938,-1.608796875,-6.243664063,1675381151,0
4.864695312,-1.608796875,-6.358578125,1675381151,0
4.864695312,-1.608796875,-5.97553125,1675381151,0
5.017914062,-1.647101562,-5.784007813,1675381151,0
5.286046875,-1.493882813,-5.66909375,1675381151,0
5.515875,-1.493882813,-5.784007813,1675381151,0
5.745703125,-1.5321875,-5.707398437,1675381151,0
5.8223125,-1.493882813,-5.860617188,1675381151,0
6.013835938,-1.5321875,-5.745703125,1675381151,0
6.28196875,-1.37896875,-5.36265625,1675381151,0
6.28196875,-1.37896875,-5.630789063,1675381151,0
6.626710938,-1.340664063,-5.630789063,1675381151,0
6.933148437,-1.37896875,-5.630789063,1675381151,0
7.3545,-1.37896875,-6.052140625,1675381151,0
7.277890625,-1.417273437,-6.358578125,1675381151,0
7.316195313,-1.302359375,-6.358578125,1675381151,0
7.584328125,-1.417273437,-6.358578125,1675381151,0
7.6609375,-1.37896875,-6.4351875,1675381151,0
7.852460937,-1.493882813,-6.741625,1675381151,0
7.967375,-1.493882813,-6.741625,1675381151,0
7.852460937,-1.570492188,-7.086367188,1675381151,0
7.929070312,-1.647101562,-6.933148437,1675381151,0
7.546023438,-1.5321875,-7.20128125,1675381151,0
7.3545,-1.5321875,-7.20128125,1675381151,0
7.239585937,-1.5321875,-7.469414062,1675381151,0
6.741625,-1.5321875,-7.316195313,1675381151,0
6.58840625,-1.570492188,-7.392804687,1675381151,0
6.473492188,-1.5321875,-7.431109375,1675381151,0
6.550101562,-1.493882813,-7.584328125,1675381151,0
6.550101562,-1.455578125,-7.622632812,1675381151,0
6.396882813,-1.570492188,-7.392804687,1675381151,0
6.358578125,-1.570492188,-7.737546875,1675381151,0
6.4351875,-1.68540625,-7.50771875,1675381151,0
6.4351875,-1.68540625,-7.50771875,1675381151,0
6.511796875,-1.723710938,-7.50771875,1675381151,0
6.818234375,-1.723710938,-7.6609375,1675381151,0
6.971453125,-1.608796875,-7.622632812,1675381151,0
7.009757812,-1.455578125,-7.392804687,1675381151,0
7.162976562,-1.417273437,-7.277890625,1675381151,0
7.239585937,-1.264054687,-7.124671875,1675381151,0
7.392804687,-1.22575,-7.316195313,1675381151,0
7.50771875,-1.340664063,-7.277890625,1675381151,0
7.50771875,-1.110835938,-7.124671875,1675381151,0
7.50771875,-1.110835938,-6.779929687,1675381151,0
7.6609375,-1.110835938,-6.167054687,1675381151,0
7.967375,-1.149140625,-6.703320313,1675381151,0
8.12059375,-1.034226563,-6.703320313,1675381151,0
8.235507813,-0.995921875,-6.856539063,1675381151,0
8.42703125,-0.995921875,-6.626710938,1675381151,0
8.465335937,-0.881007812,-6.58840625,1675381151,0
8.503640625,-0.727789063,-6.703320313,1675381151,0
8.503640625,-0.689484375,-6.473492188,1675381151,0
8.503640625,-0.689484375,-6.779929687,1675381151,0
8.541945313,-0.727789063,-6.626710938,1675381151,0
8.58025,-0.727789063,-6.741625,1675381151,0
8.656859375,-0.842703125,-6.626710938,1675381151,0
8.656859375,-0.842703125,-6.665015625,1675381151,0
8.541945313,-0.9193125,-6.665015625,1675381151,0
8.42703125,-0.9193125,-6.818234375,1675381151,0
8.043984375,-0.995921875,-7.009757812,1675381151,0
7.622632812,-1.149140625,-6.971453125,1675381151,0
7.277890625,-1.302359375,-6.89484375,1675381151,0
6.856539063,-1.22575,-6.856539063,1675381151,0
6.4351875,-1.22575,-6.703320313,1675381151,0
6.090445312,-1.149140625,-6.856539063,1675381151,0
5.745703125,-1.22575,-7.0480625,1675381151,0
5.2094375,-1.37896875,-6.933148437,1675381151,0
5.132828125,-1.340664063,-6.665015625,1675381151,0
4.5965625,-1.455578125,-7.124671875,1675381151,0
4.366734375,-1.570492188,-6.779929687,1675381151,0
4.213515625,-1.570492188,-6.818234375,1675381151,0
4.405039062,-1.608796875,-6.741625,1675381151,0
4.213515625,-1.647101562,-6.626710938,1675381151,0
4.366734375,-1.570492188,-6.473492188,1675381151,0
4.558257813,-1.570492188,-6.473492188,1675381151,0
4.5965625,-1.608796875,-6.703320313,1675381151,0
4.5965625,-1.647101562,-7.0480625,1675381151,0
4.634867187,-1.647101562,-7.0480625,1675381151,0
5.094523438,-1.608796875,-6.779929687,1675381151,0
5.36265625,-1.647101562,-6.396882813,1675381151,0
5.784007813,-1.417273437,-6.741625,1675381151,0
5.97553125,-1.302359375,-6.396882813,1675381151,0
6.205359375,-1.22575,-6.550101562,1675381151,0
6.358578125,-1.187445313,-6.550101562,1675381151,0
6.58840625,-1.034226563,-6.779929687,1675381151,0
6.779929687,-0.9193125,-6.626710938,1675381151,0
6.779929687,-0.957617188,-6.511796875,1675381151,0
6.779929687,-0.957617188,-6.703320313,1675381151,0
6.856539063,-0.957617188,-6.703320313,1675381151,0
7.086367188,-0.995921875,-6.703320313,1675381151,0
7.431109375,-1.110835938,-6.89484375,1675381151,0
7.50771875,-1.110835938,-7.162976562,1675381151,0
7.584328125,-1.302359375,-7.392804687,1675381151,0
7.50771875,-1.37896875,-7.431109375,1675381151,0
7.622632812,-1.493882813,-7.622632812,1675381151,0
7.469414062,-1.570492188,-7.622632812,1675381151,0
7.431109375,-1.647101562,-7.929070312,1675381151,0
7.469414062,-1.570492188,-7.967375,1675381151,0
7.392804687,-1.570492188,-7.775851563,1675381151,0
6.856539063,-1.723710938,-7.890765625,1675381151,0
6.243664063,-2.030148438,-8.158898438,1675381151,0
6.665015625,-2.030148438,-8.005679687,1675381151,0
6.779929687,-1.953539063,-8.2738125,1675381151,0
6.779929687,-2.068453125,-8.350421875,1675381151,0
6.626710938,-2.106757813,-8.541945313,1675381151,0
6.396882813,-2.183367188,-8.810078125,1675381151,0
6.167054687,-2.221671875,-8.771773437,1675381151,0
6.205359375,-2.29828125,-8.695164063,1675381151,0
5.937226562,-2.336585938,-8.771773437,1675381151,0
5.745703125,-2.29828125,-8.963296875,1675381151,0
5.2094375,-2.221671875,-8.73346875,1675381151,0
4.788085938,-2.1450625,-8.58025,1675381151,0
4.481648438,-2.106757813,-8.73346875,1675381151,0
4.328429688,-2.106757813,-8.924992188,1675381151,0
4.290125,-1.953539063,-9.231429688,1675381151,0
4.060296875,-1.915234375,-9.231429688,1675381151,0
3.945382813,-1.953539063,-9.154820313,1675381151,0
3.792164063,-1.915234375,-9.001601563,1675381151,0
3.485726563,-1.5321875,-9.001601563,1675381151,0
3.332507813,-1.149140625,-8.924992188,1675381151,0
3.332507813,-1.149140625,-8.695164063,1675381151,0
3.294203125,-0.957617188,-8.695164063,1675381151,0
3.102679688,-0.9193125,-8.963296875,1675381151,0
2.872851563,-0.727789063,-9.154820313,1675381151,0
2.7579375,-0.612875,-9.384648438,1675381151,0
2.872851563,-0.536265625,-9.537867188,1675381151,0
2.949460938,-0.497960938,-9.576171875,1675381151,0
